"","time","D","AmtD0","AmtD","AmtD2","T","DT","L","TL","Ttot","Ltot","Dtot","dose","drug","target","ligand","order"
"505",50.2,732.821849472484,0,2403.65566626975,2879.86954218702,0.000328265261710503,0.15035196636809,0.0106802316298001,1.58655201805895e-06,0.150681818181818,0.0106818181818182,732.972201438852,10,"Atezolizumab","mPD-L1","mPD-1",2
"506",50.3,729.303276523041,0,2392.11474699557,2876.49343187815,0.000329845553785045,0.150350378343116,0.0106802238969008,1.59428491740584e-06,0.150681818181818,0.0106818181818182,729.453626901384,10,"Atezolizumab","mPD-L1","mPD-1",2
"507",50.4,725.84820269635,0,2380.78210484403,2872.9787805153,0.000331412202186323,0.150348804029526,0.0106802162317119,1.60195010623493e-06,0.150681818181818,0.0106818181818182,725.998551500379,10,"Atezolizumab","mPD-L1","mPD-1",2
"508",50.5,722.454584402861,0,2369.65103684138,2869.3310416192,0.000332965539185956,0.150347243093429,0.0106802086326148,1.60954920340258e-06,0.150681818181818,0.0106818181818182,722.604931645954,10,"Atezolizumab","mPD-L1","mPD-1",2
"509",50.6,719.120448298746,0,2358.71507041989,2865.55547847049,0.000334505895273938,0.150345695202724,0.0106802010979976,1.617083820602e-06,0.150681818181818,0.0106818181818182,719.270793993949,10,"Atezolizumab","mPD-L1","mPD-1",2
"510",50.7,715.843888858768,0,2347.96795545676,2861.65717069022,0.000336033598852484,0.150344160027405,0.0106801936262574,1.62455556077423e-06,0.150681818181818,0.0106818181818182,715.994233018795,10,"Atezolizumab","mPD-L1","mPD-1",2
"511",50.8,712.623066033061,0,2337.40365658844,2857.64102059275,0.000337548975952102,0.150342637239849,0.0106801862158016,1.63196601663069e-06,0.150681818181818,0.0106818181818182,712.773408670301,10,"Atezolizumab","mPD-L1","mPD-1",2
"512",50.9,709.456202984893,0,2327.01634579045,2853.51175931915,0.000339052349969062,0.15034112651508,0.0106801788650489,1.63931676928321e-06,0.150681818181818,0.0106818181818182,709.606544111408,10,"Atezolizumab","mPD-L1","mPD-1",2
"513",51,706.341583906633,0,2316.80039521376,2849.27395275856,0.000340544041423421,0.150339627531008,0.0106801715724312,1.64660938697757e-06,0.150681818181818,0.0106818181818182,706.491923534164,10,"Atezolizumab","mPD-L1","mPD-1",2
"514",51.1,703.277551911202,0,2306.75037026874,2844.93200726481,0.000342024367736737,0.150338139968658,0.0106801643363943,1.6538454239264e-06,0.150681818181818,0.0106818181818182,703.42789005117,10,"Atezolizumab","mPD-L1","mPD-1",2
"515",51.2,700.26250699641,0,2296.86102294822,2840.49017517545,0.00034349364302866,0.15033666351237,0.0106801571553989,1.66102641923736e-06,0.150681818181818,0.0106818181818182,700.412843659922,10,"Atezolizumab","mPD-L1","mPD-1",2
"516",51.3,697.294904079657,0,2287.12728538128,2835.95256014004,0.000344952177931553,0.150335197849991,0.0106801500279223,1.66815389593251e-06,0.150681818181818,0.0106818181818182,697.445239277507,10,"Atezolizumab","mPD-L1","mPD-1",2
"517",51.4,694.37325110057,0,2277.54426360987,2831.32312226415,0.000346400279422312,0.150333742673036,0.0106801429524581,1.67522936005489e-06,0.150681818181818,0.0106818181818182,694.523584843243,10,"Atezolizumab","mPD-L1","mPD-1",2
"518",51.5,691.496107189191,0,2268.10723158055,2826.60568307567,0.000347838250670592,0.150332297676848,0.0106801359275183,1.68225429985824e-06,0.150681818181818,0.0106818181818182,691.646439486868,10,"Atezolizumab","mPD-L1","mPD-1",2
"519",51.6,688.662080897531,0,2258.8116253439,2821.80393031931,0.000349266390902629,0.15033086256073,0.0106801289516331,1.689230185076e-06,0.150681818181818,0.0106818181818182,688.812411760091,10,"Atezolizumab","mPD-L1","mPD-1",2
"520",51.7,685.869828492273,0,2249.65303745465,2816.92142258526,0.000350684995279844,0.150329437028072,0.0106801220233519,1.69615846626577e-06,0.150681818181818,0.0106818181818182,686.020157929301,10,"Atezolizumab","mPD-L1","mPD-1",2
"521",51.8,683.118052306378,0,2240.62721156492,2811.96159377822,0.000352094354791595,0.150328020786452,0.010680115141244,1.70304057422502e-06,0.150681818181818,0.0106818181818182,683.268380327165,10,"Atezolizumab","mPD-L1","mPD-1",2
"522",51.9,680.405499147574,0,2231.73003720404,2806.92775743208,0.000353494756161251,0.150326613547737,0.0106801083038987,1.70987791947548e-06,0.150681818181818,0.0106818181818182,680.555825761122,10,"Atezolizumab","mPD-L1","mPD-1",2
"523",52,677.730958762279,0,2222.95754474027,2801.82311087438,0.000354886481764596,0.150325215028162,0.0106801015099264,1.71667189181139e-06,0.150681818181818,0.0106818181818182,677.881283977307,10,"Atezolizumab","mPD-L1","mPD-1",2
"524",52.1,675.09326235225,0,2214.30590051538,2796.65073924779,0.000356269809560413,0.150323824948398,0.0106800947579583,1.72342385990807e-06,0.150681818181818,0.0106818181818182,675.243586177198,10,"Atezolizumab","mPD-L1","mPD-1",2
"525",52.2,672.491281142592,0,2205.7714021477,2791.41361939231,0.000357645013032156,0.150322443033615,0.0106800880466472,1.73013517098883e-06,0.150681818181818,0.0106818181818182,672.641603585626,10,"Atezolizumab","mPD-L1","mPD-1",2
"526",52.3,669.923924999295,0,2197.35047399769,2786.11462359319,0.000359012361140138,0.150321069013528,0.0106800813746676,1.73680715054531e-06,0.150681818181818,0.0106818181818182,670.074246068308,10,"Atezolizumab","mPD-L1","mPD-1",2
"527",52.4,667.390141094507,0,2189.03966278998,2780.75652319942,0.000360372118283667,0.150319702622432,0.0106800747407161,1.74344110210907e-06,0.150681818181818,0.0106818181818182,667.54046079713,10,"Atezolizumab","mPD-L1","mPD-1",2
"528",52.5,664.888912617988,0,2180.835633387,2775.34199211701,0.000361724544272451,0.150318343599239,0.0106800681435111,1.75003830707095e-06,0.150681818181818,0.0106818181818182,665.039230961588,10,"Atezolizumab","mPD-L1","mPD-1",2
"529",52.6,662.419257533084,0,2172.73516470852,2769.87361018151,0.00036306989430671,0.150316991687487,0.0106800615817936,1.75660002454524e-06,0.150681818181818,0.0106818181818182,662.569574524772,10,"Atezolizumab","mPD-L1","mPD-1",2
"530",52.7,659.980227375683,0,2164.73514579224,2764.35386641408,0.000364408418965419,0.150315646635361,0.0106800550543269,1.76312749127595e-06,0.150681818181818,0.0106818181818182,660.130543022318,10,"Atezolizumab","mPD-L1","mPD-1",2
"531",52.8,657.570906094696,0,2156.8325719906,2758.78516216487,0.000365740364202118,0.150314308195694,0.0106800485598966,1.76962192158224e-06,0.150681818181818,0.0106818181818182,657.721220402892,10,"Atezolizumab","mPD-L1","mPD-1",2
"532",52.9,655.190408932656,0,2149.02454129911,2753.16981414769,0.000367065971347849,0.150312976125963,0.0106800420973108,1.77608450734066e-06,0.150681818181818,0.0106818181818182,655.340721908782,10,"Atezolizumab","mPD-L1","mPD-1",2
"533",53,652.837881344951,0,2141.30825081144,2747.5100573699,0.000368385477120592,0.15031165018828,0.0106800356654002,1.78251641800132e-06,0.150681818181818,0.0106818181818182,652.988192995139,10,"Atezolizumab","mPD-L1","mPD-1",2
"534",53.1,650.512497956432,0,2133.6809932971,2741.80804796093,0.000369699113640826,0.150310330149377,0.0106800292630175,1.78891880063584e-06,0.150681818181818,0.0106818181818182,650.662808286581,10,"Atezolizumab","mPD-L1","mPD-1",2
"535",53.2,648.213461554095,0,2126.14015389743,2736.06586590307,0.000371007108452717,0.150309015780585,0.0106800228890382,1.79529278001476e-06,0.150681818181818,0.0106818181818182,648.363770569876,10,"Atezolizumab","mPD-L1","mPD-1",2
"536",53.3,645.940002114565,0,2118.68320693577,2730.28551766782,0.000372309684550515,0.150307706857809,0.0106800165423595,1.801639458712e-06,0.150681818181818,0.0106818181818182,646.090309821423,10,"Atezolizumab","mPD-L1","mPD-1",2
"537",53.4,643.691375865218,0,2111.30771283792,2724.46893876107,0.00037360706040973,0.150306403161491,0.0106800102219009,1.80795991723456e-06,0.150681818181818,0.0106818181818182,643.84168226838,10,"Atezolizumab","mPD-L1","mPD-1",2
"538",53.5,641.466864377699,0,2104.01131515885,2718.61799618044,0.000374899450022715,0.150305104476581,0.010680003926604,1.81425521417521e-06,0.150681818181818,0.0106818181818182,641.617169482175,10,"Atezolizumab","mPD-L1","mPD-1",2
"539",53.6,639.265773692874,0,2096.79173771263,2712.73449078735,0.000376187062938257,0.150303810592494,0.0106799976554318,1.82052638638654e-06,0.150681818181818,0.0106818181818182,639.416077503467,10,"Atezolizumab","mPD-L1","mPD-1",2
"540",53.7,637.087433475967,0,2089.64678180117,2706.82015959733,0.000377470104304806,0.150302521303064,0.010679991407369,1.82677444917409e-06,0.150681818181818,0.0106818181818182,637.23773599727,10,"Atezolizumab","mPD-L1","mPD-1",2
"541",53.8,634.931196200694,0,2082.57432353828,2700.87667799159,0.00037874877491732,0.150301236406504,0.0106799851814217,1.83300039650768e-06,0.150681818181818,0.0106818181818182,635.0814974371,10,"Atezolizumab","mPD-L1","mPD-1",2
"542",53.9,632.796436362047,0,2075.57231126751,2694.90566185106,0.000380023271266629,0.15029995570535,0.0106799789766169,1.83920520124886e-06,0.150681818181818,0.0106818181818182,632.946736317752,10,"Atezolizumab","mPD-L1","mPD-1",2
"543",54,630.682549715907,0,2068.63876306818,2688.90866961751,0.000381293785591885,0.150298679006411,0.0106799727920028,1.84538981539202e-06,0.150681818181818,0.0106818181818182,630.832848394914,10,"Atezolizumab","mPD-L1","mPD-1",2
"544",54.1,628.58895254515,0,2061.77176434809,2682.88720428299,0.00038256050593542,0.150297406120712,0.0106799666266479,1.85155517031956e-06,0.150681818181818,0.0106818181818182,628.739249951271,10,"Atezolizumab","mPD-L1","mPD-1",2
"545",54.2,626.515080951014,0,2054.96946551933,2676.84271531066,0.000383823616199673,0.150296136863441,0.0106799604796411,1.85770217706854e-06,0.150681818181818,0.0106818181818182,626.665377087877,10,"Atezolizumab","mPD-L1","mPD-1",2
"546",54.3,624.460390168864,0,2048.23007975387,2670.77660048959,0.000385083296206108,0.150294871053885,0.0106799543500916,1.86383172660766e-06,0.150681818181818,0.0106818181818182,624.610685039918,10,"Atezolizumab","mPD-L1","mPD-1",2
"547",54.4,622.424353907888,0,2041.55188081787,2664.69020772452,0.000386339721755833,0.150293608515372,0.0106799482371281,1.86994469012374e-06,0.150681818181818,0.0106818181818182,622.574647516403,10,"Atezolizumab","mPD-L1","mPD-1",2
"548",54.5,620.406463713397,0,2034.93320097994,2658.5848367645,0.000387593064691661,0.150292349075207,0.0106799421398989,1.87604191931622e-06,0.150681818181818,0.0106818181818182,620.556756062472,10,"Atezolizumab","mPD-L1","mPD-1",2
"549",54.6,618.406228351127,0,2028.37242899169,2652.46174087171,0.00038884349296145,0.15029109256461,0.0106799360575715,1.88212424669873e-06,0.150681818181818,0.0106818181818182,618.556519443691,10,"Atezolizumab","mPD-L1","mPD-1",2
"550",54.7,616.423173213026,0,2021.86800813872,2646.32212843218,0.000390091170682521,0.15028983881865,0.0106799299893323,1.88819248590679e-06,0.150681818181818,0.0106818181818182,616.573463051844,10,"Atezolizumab","mPD-L1","mPD-1",2
"551",54.8,614.456839743453,0,2015.41843435852,2640.16716451102,0.000391336258206957,0.150288587676179,0.0106799239343862,1.89424743201065e-06,0.150681818181818,0.0106818181818182,614.607128331129,10,"Atezolizumab","mPD-L1","mPD-1",2
"552",54.9,612.506784885149,0,2009.02225442329,2633.99797235417,0.000392578912187631,0.150287338979769,0.0106799178919564,1.90028986183232e-06,0.150681818181818,0.0106818181818182,612.657072224129,10,"Atezolizumab","mPD-L1","mPD-1",2
"553",55,610.572580544474,0,2002.67806418588,2627.81563483781,0.000393819285644799,0.150286092575639,0.0106799118612839,1.90632053426616e-06,0.150681818181818,0.0106818181818182,610.72286663705,10,"Atezolizumab","mPD-L1","mPD-1",2
"554",55.1,608.653813075117,0,1996.38450688638,2621.62119586776,0.000395057528033111,0.150284848313594,0.0106799058416276,1.91234019060212e-06,0.150681818181818,0.0106818181818182,608.80409792343,10,"Atezolizumab","mPD-L1","mPD-1",2
"555",55.2,606.750082779566,0,1990.14027151697,2615.41566173066,0.0003962937853089,0.150283606046954,0.0106798998322633,1.91834955485097e-06,0.150681818181818,0.0106818181818182,606.900366385613,10,"Atezolizumab","mPD-L1","mPD-1",2
"556",55.3,604.861003427823,0,1983.94409124326,2609.20000239844,0.000397528199997636,0.150282365632487,0.0106798938324841,1.92434933407084e-06,0.150681818181818,0.0106818181818182,605.011285793456,10,"Atezolizumab","mPD-L1","mPD-1",2
"557",55.4,602.986201792885,0,1977.79474188066,2602.97515278733,0.000398760911261418,0.150281126930338,0.0106798878415995,1.93034021869452e-06,0.150681818181818,0.0106818181818182,603.136482919815,10,"Atezolizumab","mPD-L1","mPD-1",2
"558",55.5,601.125317202131,0,1971.69104042299,2596.7420139737,0.000399992054966383,0.150279889803969,0.0106798818589353,1.93632288285688e-06,0.150681818181818,0.0106818181818182,601.275597091935,10,"Atezolizumab","mPD-L1","mPD-1",2
"559",55.6,599.278001104265,0,1965.63184362199,2590.50145436776,0.000401221763749918,0.150278654120084,0.0106798758838335,1.94229798472191e-06,0.150681818181818,0.0106818181818182,599.428279758385,10,"Atezolizumab","mPD-L1","mPD-1",2
"560",55.7,597.443916651214,0,1959.61604661598,2584.25431084671,0.000402450167087762,0.150277419748564,0.0106798699156514,1.94826616680887e-06,0.150681818181818,0.0106818181818182,597.594194070963,10,"Atezolizumab","mPD-L1","mPD-1",2
"561",55.8,595.62273829435,0,1953.64258160547,2578.00138984903,0.00040367739136062,0.150276186562401,0.0106798639537619,1.95422805631761e-06,0.150681818181818,0.0106818181818182,595.773014480912,10,"Atezolizumab","mPD-L1","mPD-1",2
"562",55.9,593.814151395099,0,1947.71041657592,2571.7434684298,0.000404903559920293,0.150274954437632,0.0106798579975527,1.96018426545155e-06,0.150681818181818,0.0106818181818182,593.964426349536,10,"Atezolizumab","mPD-L1","mPD-1",2
"563",56,592.017851848514,0,1941.81855406313,2565.48129528082,0.00040612879315546,0.150273723253271,0.0106798520464264,1.96613539173858e-06,0.150681818181818,0.0106818181818182,592.168125571768,10,"Atezolizumab","mPD-L1","mPD-1",2
"564",56.1,590.233545720089,0,1935.96602996189,2559.21559171485,0.000407353208556878,0.150272492891243,0.0106798460997998,1.97208201835011e-06,0.150681818181818,0.0106818181818182,590.38381821298,10,"Atezolizumab","mPD-L1","mPD-1",2
"565",56.2,588.460948895119,0,1930.15191237599,2552.94705261589,0.000408576920781909,0.150271263236322,0.0106798401571038,1.97802471441701e-06,0.150681818181818,0.0106818181818182,588.611220158355,10,"Atezolizumab","mPD-L1","mPD-1",2
"566",56.3,586.699786740097,0,1924.37530050752,2546.67634735669,0.000409800041718382,0.150270034176064,0.0106798342177828,1.98396403534258e-06,0.150681818181818,0.0106818181818182,586.850056774273,10,"Atezolizumab","mPD-L1","mPD-1",2
"567",56.4,584.949793775958,0,1918.63532358514,2540.40412068429,0.000411022680547828,0.150268805600747,0.0106798282812951,1.98990052311231e-06,0.150681818181818,0.0106818181818182,585.100062581559,10,"Atezolizumab","mPD-L1","mPD-1",2
"568",56.5,583.210713362373,0,1912.93113982858,2534.13099357552,0.000412244943807835,0.150267577403304,0.0106798223471116,1.9958347066002e-06,0.150681818181818,0.0106818181818182,583.360980939777,10,"Atezolizumab","mPD-L1","mPD-1",2
"569",56.6,581.482297393312,0,1907.26193545006,2527.8575640619,0.00041346693545367,0.150266349479263,0.0106798164147163,2.00176710187121e-06,0.150681818181818,0.0106818181818182,581.632563742792,10,"Atezolizumab","mPD-L1","mPD-1",2
"570",56.7,579.764306002673,0,1901.62692368877,2521.58440802737,0.000414688756919072,0.150265121726687,0.0106798104836057,2.00769821248003e-06,0.150681818181818,0.0106818181818182,579.914571124399,10,"Atezolizumab","mPD-L1","mPD-1",2
"571",56.8,578.056507280588,0,1896.02534388033,2515.31207997699,0.000415910507176149,0.150263894046112,0.0106798045532884,2.0136285297656e-06,0.150681818181818,0.0106818181818182,578.206771174635,10,"Atezolizumab","mPD-L1","mPD-1",2
"572",56.9,576.358676999032,0,1890.45646055682,2509.04111378041,0.000417132282794424,0.150262666340491,0.010679798623285,2.01955853314166e-06,0.150681818181818,0.0106818181818182,576.508939665372,10,"Atezolizumab","mPD-L1","mPD-1",2
"573",57,574.670598347387,0,1884.91956257943,2502.77202338837,0.000418354177998932,0.150261438515129,0.0106797926931278,2.02548869038273e-06,0.150681818181818,0.0106818181818182,574.820859785902,10,"Atezolizumab","mPD-L1","mPD-1",2
"574",57.1,572.992061676698,0,1879.41396229957,2496.50530352568,0.000419576284727428,0.150260210477633,0.0106797867623603,2.03141945790594e-06,0.150681818181818,0.0106818181818182,573.142321887176,10,"Atezolizumab","mPD-L1","mPD-1",2
"575",57.2,571.322864253195,0,1873.93899475048,2490.24143035896,0.000420798692686608,0.150258982137851,0.0106797808305371,2.03735128104807e-06,0.150681818181818,0.0106818181818182,571.473123235333,10,"Atezolizumab","mPD-L1","mPD-1",2
"576",57.3,569.662810019925,0,1868.49401686535,2483.98086214254,0.000422021489407405,0.150257753407816,0.0106797748972238,2.04328459433822e-06,0.150681818181818,0.0106818181818182,569.813067773333,10,"Atezolizumab","mPD-L1","mPD-1",2
"577",57.4,568.011709366997,0,1863.07840672375,2477.72403984086,0.00042324476029928,0.150256524201697,0.0106797689619964,2.04921982176562e-06,0.150681818181818,0.0106818181818182,568.161965891199,10,"Atezolizumab","mPD-L1","mPD-1",2
"578",57.5,566.369378909444,0,1857.69156282298,2471.47138773033,0.000424468588703565,0.150255294435738,0.0106797630244411,2.05515737704295e-06,0.150681818181818,0.0106818181818182,566.51963420388,10,"Atezolizumab","mPD-L1","mPD-1",2
"579",57.6,564.735641273091,0,1852.33290337574,2465.22331397943,0.000425693055945733,0.150254064028209,0.0106797570841543,2.0610976638645e-06,0.150681818181818,0.0106818181818182,564.885895337119,10,"Atezolizumab","mPD-L1","mPD-1",2
"580",57.7,563.110324887304,0,1847.00186563036,2458.98021121017,0.000426918241386963,0.150252832899355,0.010679751140742,2.06704107616023e-06,0.150681818181818,0.0106818181818182,563.260577720203,10,"Atezolizumab","mPD-L1","mPD-1",2
"581",57.8,561.493263785583,0,1841.69790521671,2452.74245703827,0.000428144222474294,0.150251600971346,0.0106797451938198,2.07298799834448e-06,0.150681818181818,0.0106818181818182,561.643515386555,10,"Atezolizumab","mPD-L1","mPD-1",2
"582",57.9,559.884297412493,0,1836.42049551298,2446.51041459617,0.000429371074790059,0.150250368168223,0.0106797392430126,2.07893880556002e-06,0.150681818181818,0.0106818181818182,560.034547780661,10,"Atezolizumab","mPD-L1","mPD-1",2
"583",58,558.283270437563,0,1831.16912703521,2440.28443303713,0.000430598872100249,0.150249134415854,0.0106797332879543,2.08489386391704e-06,0.150681818181818,0.0106818181818182,558.433519571979,10,"Atezolizumab","mPD-L1","mPD-1",2
"584",58.1,556.690032575545,0,1825.94330684779,2434.06484802214,0.000431827686401936,0.150247899641885,0.0106797273282875,2.09085353072776e-06,0.150681818181818,0.0106818181818182,556.840280475187,10,"Atezolizumab","mPD-L1","mPD-1",2
"585",58.2,555.104438412714,0,1820.7425579937,2427.85198219033,0.000433057587969672,0.150246663775694,0.0106797213636634,2.09681815473615e-06,0.150681818181818,0.0106818181818182,555.25468507649,10,"Atezolizumab","mPD-L1","mPD-1",2
"586",58.3,553.526347239488,0,1815.56641894552,2421.64614561243,0.000434288645400898,0.150245426748341,0.0106797153937418,2.10278807634263e-06,0.150681818181818,0.0106818181818182,553.676592666236,10,"Atezolizumab","mPD-L1","mPD-1",2
"587",58.4,551.955622888583,0,1810.41444307455,2415.44763622901,0.000435520925660419,0.15024418849253,0.0106797094181904,2.10876362782419e-06,0.150681818181818,0.0106818181818182,552.105867077075,10,"Atezolizumab","mPD-L1","mPD-1",2
"588",58.5,550.392133578782,0,1805.2861981384,2409.25674027369,0.000436754494123907,0.150242948942561,0.0106797034366846,2.11474513354997e-06,0.150681818181818,0.0106818181818182,550.542376527725,10,"Atezolizumab","mPD-L1","mPD-1",2
"589",58.6,548.835751764324,0,1800.18126578698,2403.07373268099,0.000437989414620407,0.150241708034288,0.010679697448908,2.12073291019173e-06,0.150681818181818,0.0106818181818182,548.985993472358,10,"Atezolizumab","mPD-L1","mPD-1",2
"590",58.7,547.286353989135,0,1795.09924108436,2396.8988774811,0.000439225749473967,0.150240465705077,0.0106796914545513,2.12672726693018e-06,0.150681818181818,0.0106818181818182,547.43659445484,10,"Atezolizumab","mPD-L1","mPD-1",2
"591",58.8,545.743820746411,0,1790.03973204823,2390.73242818016,0.000440463559544274,0.150239221893768,0.0106796854533125,2.13272850565635e-06,0.150681818181818,0.0106818181818182,545.894059968305,10,"Atezolizumab","mPD-L1","mPD-1",2
"592",58.9,544.208036342957,0,1785.0023592049,2384.57462812755,0.00044170290426638,0.150237976540631,0.010679679444897,2.1387369211686e-06,0.150681818181818,0.0106818181818182,544.358274319498,10,"Atezolizumab","mPD-L1","mPD-1",2
"593",59,542.678888768068,0,1779.98675515926,2378.42571087101,0.000442943841689552,0.150236729587327,0.0106796734290168,2.14475280136514e-06,0.150681818181818,0.0106818181818182,542.829125497655,10,"Atezolizumab","mPD-L1","mPD-1",2
"594",59.1,541.156269567181,0,1774.99256418035,2372.28590049869,0.000444186428515146,0.150235480976876,0.0106796674053908,2.15077642743205e-06,0.150681818181818,0.0106818181818182,541.306505048158,10,"Atezolizumab","mPD-L1","mPD-1",2
"595",59.2,539.64007371973,0,1770.01944180071,2366.15541196992,0.00044543072013368,0.15023423065361,0.0106796613737442,2.15680807402702e-06,0.150681818181818,0.0106818181818182,539.790307950383,10,"Atezolizumab","mPD-L1","mPD-1",2
"596",59.3,538.130199521216,0,1765.06705442959,2360.03445143443,0.000446676770660976,0.150232978563148,0.0106796553338087,2.16284800945874e-06,0.150681818181818,0.0106818181818182,538.280432499779,10,"Atezolizumab","mPD-L1","mPD-1",2
"597",59.4,536.626548469523,0,1760.13507898003,2353.92321654019,0.000447924632973432,0.150231724652349,0.0106796492853223,2.16889649586199e-06,0.150681818181818,0.0106818181818182,536.776780194175,10,"Atezolizumab","mPD-L1","mPD-1",2
"598",59.5,535.129025154923,0,1755.22320250815,2347.82189673114,0.000449174358742479,0.150230468869286,0.0106796432280288,2.17495378936865e-06,0.150681818181818,0.0106818181818182,535.279255623792,10,"Atezolizumab","mPD-L1","mPD-1",2
"599",59.6,533.637537154041,0,1750.33112186526,2341.73067353424,0.000450425998468179,0.15022921116321,0.0106796371616779,2.18102014027454e-06,0.150681818181818,0.0106818181818182,533.787766365205,10,"Atezolizumab","mPD-L1","mPD-1",2
"600",59.7,532.151994927394,0,1745.45854336185,2335.64972083681,0.000451679601512134,0.150227951484513,0.010679631086025,2.18709579320238e-06,0.150681818181818,0.0106818181818182,532.302222878879,10,"Atezolizumab","mPD-L1","mPD-1",2
"601",59.8,530.672311720566,0,1740.60518244346,2329.57920515404,0.00045293521612932,0.150226689784702,0.0106796250008309,2.19318098726064e-06,0.150681818181818,0.0106818181818182,530.822538410351,10,"Atezolizumab","mPD-L1","mPD-1",2
"602",59.9,529.198403468736,0,1735.77076337745,2323.51928588738,0.000454192889499329,0.150225426016363,0.010679618905862,2.19927595619834e-06,0.150681818181818,0.0106818181818182,529.348628894753,10,"Atezolizumab","mPD-L1","mPD-1",2
"603",60,527.730188704518,0,1730.95501895082,2317.47011557396,0.000455452667756791,0.150224160133133,0.0106796128008896,2.2053809285561e-06,0.150681818181818,0.0106818181818182,527.880412864651,10,"Atezolizumab","mPD-L1","mPD-1",2
"604",60.1,526.267588468967,0,1726.15769017821,2311.43184012741,0.000456714596021052,0.150222892089669,0.0106796066856904,2.21149612781361e-06,0.150681818181818,0.0106818181818182,526.417811361057,10,"Atezolizumab","mPD-L1","mPD-1",2
"605",60.2,524.810526225698,0,1721.37852602029,2305.40459907028,0.000457978718425061,0.150221621841621,0.0106796005600456,2.21762177253333e-06,0.150681818181818,0.0106818181818182,524.960747847539,10,"Atezolizumab","mPD-L1","mPD-1",2
"606",60.3,523.358927777881,0,1716.61728311145,2299.38852575864,0.000459245078143566,0.150220349345598,0.0106795944237417,2.22375807650049e-06,0.150681818181818,0.0106818181818182,523.509148127226,10,"Atezolizumab","mPD-L1","mPD-1",2
"607",60.4,521.912721188221,0,1711.87372549736,2293.3837475986,0.000460513717420562,0.150219074559149,0.0106795882765693,2.22990524885954e-06,0.150681818181818,0.0106818181818182,522.06294026278,10,"Atezolizumab","mPD-L1","mPD-1",2
"608",60.5,520.471836701639,0,1707.14762438138,2287.39038625545,0.000461784677596067,0.150217797440728,0.0106795821183239,2.23606349424722e-06,0.150681818181818,0.0106818181818182,520.62205449908,10,"Atezolizumab","mPD-L1","mPD-1",2
"609",60.6,519.036206670662,0,1702.43875787977,2281.40855785555,0.000463057999132151,0.150216517949673,0.0106795759488053,2.24223301292213e-06,0.150681818181818,0.0106818181818182,519.186423188612,10,"Atezolizumab","mPD-L1","mPD-1",2
"610",60.7,517.605765483279,0,1697.74691078515,2275.43837318147,0.000464333721638402,0.150215236046179,0.0106795697678173,2.24841400089111e-06,0.150681818181818,0.0106818181818182,517.755980719325,10,"Atezolizumab","mPD-L1","mPD-1",2
"611",60.8,516.180449493432,0,1693.07187433846,2269.47993786,0.000465611883896608,0.150213951691272,0.0106795635751682,2.25460665003216e-06,0.150681818181818,0.0106818181818182,516.330663445123,10,"Atezolizumab","mPD-L1","mPD-1",2
"612",60.9,514.760196953835,0,1688.41344600858,2263.53335254384,0.000466892523884881,0.150212664846785,0.01067955737067,2.26081114821429e-06,0.150681818181818,0.0106818181818182,514.910409618682,10,"Atezolizumab","mPD-L1","mPD-1",2
"613",61,513.344947951163,0,1683.77142927981,2257.59871308692,0.000468175678801094,0.150211375475338,0.0106795511541388,2.2670276794142e-06,0.150681818181818,0.0106818181818182,513.495159326638,10,"Atezolizumab","mPD-L1","mPD-1",2
"614",61.1,511.934644343348,0,1679.14563344618,2251.67611071392,0.000469461385085763,0.150210083540309,0.0106795449253944,2.27325642383004e-06,0.150681818181818,0.0106818181818182,512.084854426888,10,"Atezolizumab","mPD-L1","mPD-1",2
"615",61.2,510.529229699202,0,1674.53587341338,2245.76563218355,0.00047074967844427,0.150208789005816,0.0106795386842602,2.27949755799196e-06,0.150681818181818,0.0106818181818182,510.679438488207,10,"Atezolizumab","mPD-L1","mPD-1",2
"616",61.3,509.128649240038,0,1669.94196950732,2239.86735994638,0.000472040593868528,0.150207491836695,0.0106795324305633,2.2857512548699e-06,0.150681818181818,0.0106818181818182,509.278856731874,10,"Atezolizumab","mPD-L1","mPD-1",2
"617",61.4,507.73284978336,0,1665.36374728942,2233.9813722971,0.000473334165658048,0.150206191998476,0.0106795261641342,2.29201768397845e-06,0.150681818181818,0.0106818181818182,507.883055975358,10,"Atezolizumab","mPD-L1","mPD-1",2
"618",61.5,506.34177968844,0,1660.80103737808,2228.10774352158,0.000474630427440435,0.150204889457366,0.0106795198848067,2.29829701147891e-06,0.150681818181818,0.0106818181818182,506.491984577897,10,"Atezolizumab","mPD-L1","mPD-1",2
"619",61.6,504.955388803724,0,1656.25367527621,2222.24654403909,0.000475929412191489,0.150203584180226,0.0106795135924179,2.30458940027887e-06,0.150681818181818,0.0106818181818182,505.105592387904,10,"Atezolizumab","mPD-L1","mPD-1",2
"620",61.7,503.57362841618,0,1651.72150120507,2216.39784053916,0.000477231152254536,0.150202276134554,0.0106795072868081,2.31089501012894e-06,0.150681818181818,0.0106818181818182,503.723830692314,10,"Atezolizumab","mPD-L1","mPD-1",2
"621",61.8,502.196451202378,0,1647.2043599438,2210.56169611379,0.000478535679359339,0.150200965288461,0.0106795009678205,2.31721399771682e-06,0.150681818181818,0.0106818181818182,502.346652167667,10,"Atezolizumab","mPD-L1","mPD-1",2
