"","T0_thy","Ttotss_thy","Lss_thy","Dss_thy","AFIR_thy","AFIR_simple_thy","SCIM_thy","SCIM_adhoc_thy","SCIM_simpler_thy","SCIM_simplest_thy","param.to.change","TL0_sim","T0_sim","L0_sim","Ttotss_sim","Lss_sim","Dss_sim","AFIR_sim","SCIM_sim","time_last_dose","TLss_sim","TLss_frac_change","TL0_05tau_frac_change","error_simulation","param","fold.change.param","drug"
"428",0.00012,0.16,0.729548,7097.95,0.00430191,0.0043205,0.00429849,0.0042801,0.00429851,0.00429851,5e+05,8.79934e-10,0.00012,0.729548,0.15949,0.729548,7119.74,0.0042929,0.00427105,357,3.75824e-12,-0.000176404,-0.00509008,0,"koff_TL",99999.9999999998,"Siltux"
"429",0.00012,0.16,0.729548,7097.95,0.00430191,0.0043205,Inf,NA,Inf,Inf,5e+06,0,0.00012,0.729548,0.15949,0.729548,7119.73,0.00429215,Inf,357,3.75766e-13,1.11552e-05,Inf,0,"koff_TL",1e+06,"Siltux"
"430",0.00012,0.16,0.729548,7097.95,0.00430191,0.0043205,Inf,NA,Inf,Inf,5e-06,0,0.00012,0.729548,0.15949,0.729548,7119.74,0.0042929,Inf,357,2.98698e-13,2.35994e-06,Inf,0,"kon_TL",1e-06,"Siltux"
"431",0.00012,0.16,0.729548,7097.95,0.00430191,0.0043205,0.00514997,0.00512358,0.00514998,0.00514998,5e-05,5.86623e-10,0.00012,0.729548,0.15949,0.729548,7119.74,0.0042918,0.00509183,357,2.98698e-12,4.06681e-06,0.191988,0,"kon_TL",9.99999999999999e-06,"Siltux"
"432",0.00012,0.16,0.729548,7097.95,0.00430192,0.00432051,0.00431411,0.00429558,0.00431412,0.00431412,5e-04,7.00281e-09,0.00012,0.729548,0.15949,0.729548,7119.73,0.00429375,0.00426541,357,2.98698e-11,3.8203e-06,-0.00147786,0,"kon_TL",9.99999999999999e-05,"Siltux"
"433",0.000119998,0.16,0.729548,7097.95,0.00430199,0.00432058,0.00432061,0.00430202,0.00432062,0.00432062,0.005,6.99227e-08,0.000119998,0.729548,0.159489,0.729548,7119.74,0.00429362,0.00427183,357,2.98698e-10,3.81901e-06,1.08118e-05,0,"kon_TL",0.001,"Siltux"
"434",0.000119978,0.16,0.729548,7097.95,0.0043027,0.00432129,0.00432128,0.00430269,0.0043213,0.0043213,0.05,6.99118e-07,0.000119978,0.729548,0.159489,0.729548,7119.74,0.00429368,0.00427249,357,2.98698e-09,2.97165e-06,3.75585e-08,0,"kon_TL",0.00999999999999999,"Siltux"
"435",0.00011978,0.16,0.729548,7097.95,0.00430977,0.00432843,0.00432842,0.0043098,0.00432847,0.00432847,0.5,6.9796e-06,0.00011978,0.729541,0.159489,0.729548,7119.74,0.00430075,0.00427956,357,2.98696e-08,3.0355e-06,-1.94618e-09,0,"kon_TL",0.0999999999999998,"Siltux"
"436",0.000117837,0.16,0.729548,7097.95,0.00438052,0.00439979,0.00439983,0.00438092,0.0044002,0.00440021,5,6.86581e-05,0.000117837,0.72948,0.159481,0.729548,7119.73,0.00437038,0.00435026,357,2.9868e-07,3.67535e-06,2.43248e-11,0,"kon_TL",0.999999999999999,"Siltux"
"437",0.000101402,0.16,0.729548,7097.95,0.00508689,0.00511289,0.00511277,0.00509097,0.00511694,0.00511704,50,0.0005904,0.000101402,0.728958,0.1594,0.729545,7119.74,0.00507713,0.00505615,357,2.98515e-06,3.56542e-06,-2.35425e-13,0,"kon_TL",9.99999999999997,"Siltux"
"438",4.24129e-05,0.16,0.729548,7097.95,0.0120765,0.0122241,0.0121644,0.0121169,0.0122632,0.0122655,500,0.00246308,4.24129e-05,0.727085,0.158596,0.729519,7119.74,0.0120721,0.012053,357,2.96875e-05,2.75538e-06,-1.53183e-14,0,"kon_TL",99.9999999999998,"Siltux"
"439",6.22911e-06,0.16,0.729548,7097.95,0.0768365,0.0832317,0.0772293,0.077189,0.0834882,0.0836458,5000,0.00361177,6.22911e-06,0.725936,0.150982,0.729267,7119.74,0.0779225,0.0779021,357,0.000281365,-1.01532e-05,7.20445e-15,0,"kon_TL",999.999999999999,"Siltux"
"440",6.53598e-07,0.16,0.729548,7097.95,0.44235,0.79324,0.435536,0.443634,0.782604,0.797381,50000,0.00378877,6.53598e-07,0.725759,0.102128,0.727718,7119.77,0.483471,0.482955,357,0.00182981,-3.89307e-06,4.34966e-15,0,"kon_TL",9999.99999999997,"Siltux"
"441",6.56834e-08,0.16,0.729548,7097.95,0.887556,7.89331,0.852461,0.888077,6.67446,7.93472,5e+05,0.00380744,6.56834e-08,0.725741,0.0255495,0.72587,7119.81,0.966635,0.966124,357,0.00367846,-8.20704e-07,1.33267e-14,0,"kon_TL",99999.9999999998,"Siltux"
"442",6.5716e-09,0.16,0.729548,7097.95,0.987483,78.894,0.943244,0.987548,27.4595,79.3082,5e+06,0.00380932,6.5716e-09,0.725739,0.00616321,0.725737,7119.82,1.35092,1.00048,357,0.00381113,-5.52748e-07,-5.69237e-15,0,"kon_TL",1e+06,"Siltux"
"443",0.000117837,0.16,0.729548,7097.95,0.000573561,0.00057389,0.000573938,0.000573615,0.000573944,0.000573944,2e-07,6.86581e-05,0.000117837,0.72948,0.159926,0.729548,7119.74,0.000569549,0.000569036,357,3.90689e-08,-2.55537e-05,2.43256e-11,0,"koff_DT",9.99999999999999e-07,"Siltux"
"444",0.000117837,0.16,0.729548,7097.95,0.000573595,0.000573924,0.000573972,0.000573649,0.000573978,0.000573978,2e-06,6.86581e-05,0.000117837,0.72948,0.159926,0.729548,7119.74,0.000571679,0.000569069,357,3.90712e-08,-4.07935e-05,2.43256e-11,0,"koff_DT",9.99999999999999e-06,"Siltux"
"445",0.000117837,0.16,0.729548,7097.95,0.000573939,0.000574269,0.000574316,0.000573993,0.000574323,0.000574323,2e-05,6.86581e-05,0.000117837,0.72948,0.159926,0.729548,7119.74,0.000572648,0.000569409,357,3.90945e-08,-3.03226e-05,2.43256e-11,0,"koff_DT",1e-04,"Siltux"
"446",0.000117837,0.16,0.729548,7097.95,0.000577379,0.000577712,0.00057776,0.000577433,0.000577766,0.000577767,2e-04,6.86581e-05,0.000117837,0.72948,0.159926,0.729548,7119.74,0.000575612,0.000572822,357,3.93289e-08,-2.8664e-05,2.43256e-11,0,"koff_DT",0.000999999999999999,"Siltux"
"447",0.000117837,0.16,0.729548,7097.95,0.000611771,0.000612145,0.000612196,0.000611828,0.000612203,0.000612203,0.002,6.86581e-05,0.000117837,0.72948,0.159922,0.729548,7119.73,0.000609526,0.000606949,357,4.16719e-08,-3.13128e-05,2.43256e-11,0,"koff_DT",0.00999999999999998,"Siltux"
"448",0.000117837,0.16,0.729548,7097.95,0.000955563,0.000956477,0.000956549,0.000955652,0.000956567,0.000956567,0.02,6.86581e-05,0.000117837,0.72948,0.159882,0.729548,7119.74,0.000952721,0.000948103,357,6.50949e-08,-1.34889e-05,2.43256e-11,0,"koff_DT",0.0999999999999998,"Siltux"
"449",0.000117837,0.16,0.729548,7097.95,0.00438052,0.00439979,0.00439983,0.00438092,0.0044002,0.00440021,0.2,6.86581e-05,0.000117837,0.72948,0.159481,0.729548,7119.73,0.00437038,0.00435026,357,2.9868e-07,3.67534e-06,2.43256e-11,0,"koff_DT",0.999999999999999,"Siltux"
"450",0.000117837,0.16,0.729548,7097.95,0.0373813,0.038833,0.0388071,0.0373837,0.038836,0.0388366,2,6.86581e-05,0.000117837,0.72948,0.155574,0.729546,7119.74,0.0376358,0.0374551,357,2.57159e-06,5.08608e-06,2.43256e-11,0,"koff_DT",9.99999999999996,"Siltux"
"451",0.000117837,0.16,0.729548,7097.95,0.27702,0.383165,0.380342,0.276983,0.383138,0.383201,20,6.86581e-05,0.000117837,0.72948,0.124698,0.729528,7119.76,0.297533,0.29622,357,2.03379e-05,-3.6343e-06,2.43256e-11,0,"koff_DT",99.9999999999998,"Siltux"
"452",0.000117837,0.16,0.729548,7097.95,0.79281,3.82648,3.55961,0.792363,3.82057,3.82684,200,6.86581e-05,0.000117837,0.72948,0.0391903,0.729484,7119.8,0.930146,0.928699,357,6.37627e-05,-2.86126e-06,2.43256e-11,0,"koff_DT",999.999999999999,"Siltux"
"453",0.000117837,0.16,0.729548,7097.95,0.974529,38.2597,21.8569,0.973832,37.6452,38.2633,2000,6.86581e-05,0.000117837,0.72948,0.00438605,0.729479,7119.82,1.00106,1.00108,357,6.87322e-05,2.83628e-08,2.43256e-11,0,"koff_DT",9999.99999999996,"Siltux"
"454",0.000117837,0.16,0.729548,7097.95,0.997393,382.591,44.9825,0.996661,328.664,382.627,20000,6.86581e-05,0.000117837,0.72948,0.000606044,0.72948,7119.82,1.0001,1.0001,357,6.86647e-05,2.25439e-09,2.43256e-11,0,"koff_DT",99999.9999999997,"Siltux"
"455",0.000117837,0.16,0.729548,7097.95,0.999739,3825.91,50.305,0.999003,1448.3,3826.27,2e+05,6.86581e-05,0.000117837,0.72948,0.000228447,0.72948,7119.82,1.00001,1.00001,357,6.86587e-05,2.2268e-10,2.43256e-11,0,"koff_DT",1e+06,"Siltux"
"456",0.000117837,0.16,0.729548,7097.95,0.999773,4399.79,50.3914,0.999037,1523.52,4400.21,1e-05,6.86581e-05,0.000117837,0.72948,0.000228795,0.72948,7119.82,1.00001,1.00001,357,6.86591e-05,2.2152e-10,2.43256e-11,0,"kon_DT",1e-06,"Siltux"
"457",0.000117837,0.16,0.729548,7097.95,0.997732,439.979,45.683,0.997,370.133,440.021,1e-04,6.86581e-05,0.000117837,0.72948,0.000609361,0.72948,7119.82,1.00014,1.00014,357,6.86676e-05,2.03199e-09,2.43256e-11,0,"kon_DT",9.99999999999999e-06,"Siltux"
"458",0.000117837,0.16,0.729548,7097.95,0.977777,43.9979,23.6163,0.977075,43.1866,44.0021,0.001,6.86581e-05,0.000117837,0.72948,0.00439274,0.72948,7119.82,1.0004,1.00038,357,6.86843e-05,-8.58957e-09,2.43256e-11,0,"kon_DT",9.99999999999999e-05,"Siltux"
"459",0.000117837,0.16,0.729548,7097.95,0.814808,4.39979,4.05056,0.814333,4.39192,4.40021,0.01,6.86581e-05,0.000117837,0.72948,0.0363667,0.729486,7119.8,0.912672,0.9114,357,6.25749e-05,-1.75538e-06,2.43256e-11,0,"kon_DT",0.001,"Siltux"
"460",0.000117837,0.16,0.729548,7097.95,0.305546,0.439979,0.436255,0.305497,0.439938,0.440021,0.1,6.86581e-05,0.000117837,0.72948,0.120828,0.729526,7119.76,0.326413,0.325045,357,2.23169e-05,-3.45193e-06,2.43256e-11,0,"kon_DT",0.00999999999999999,"Siltux"
"461",0.000117837,0.16,0.729548,7097.95,0.0421437,0.0439979,0.0439641,0.0421462,0.0440013,0.0440021,1,6.86581e-05,0.000117837,0.72948,0.155006,0.729545,7119.74,0.0424278,0.042225,357,2.89909e-06,1.69978e-06,2.43256e-11,0,"kon_DT",0.0999999999999998,"Siltux"
"462",0.000117837,0.16,0.729548,7097.95,0.00438052,0.00439979,0.00439983,0.00438092,0.0044002,0.00440021,10,6.86581e-05,0.000117837,0.72948,0.159481,0.729548,7119.73,0.00437038,0.00435026,357,2.9868e-07,3.67535e-06,2.43256e-11,0,"kon_DT",0.999999999999999,"Siltux"
"463",0.000117837,0.16,0.729548,7097.95,0.000439786,0.000439979,0.000440017,0.000439827,0.000440021,0.000440021,100,6.86581e-05,0.000117837,0.72948,0.159942,0.729548,7119.74,0.000438469,0.000436343,357,2.99584e-08,2.2943e-06,2.43256e-11,0,"kon_DT",9.99999999999997,"Siltux"
"464",0.000117837,0.16,0.729548,7097.95,4.3996e-05,4.39979e-05,4.4002e-05,4.40001e-05,4.40021e-05,4.40021e-05,1000,6.86581e-05,0.000117837,0.72948,0.159988,0.729548,7119.74,4.38602e-05,4.36475e-05,357,2.99675e-09,3.86179e-06,2.43256e-11,0,"kon_DT",99.9999999999998,"Siltux"
"465",0.000117837,0.16,0.729548,7097.95,4.39978e-06,4.39979e-06,4.40021e-06,4.40019e-06,4.40021e-06,4.40021e-06,10000,6.86581e-05,0.000117837,0.72948,0.159993,0.729548,7119.74,4.38615e-06,4.36488e-06,357,2.99684e-10,0.000576729,2.43256e-11,0,"kon_DT",999.999999999999,"Siltux"
"466",0.000117837,0.16,0.729548,7097.95,4.39979e-07,4.39979e-07,4.40021e-07,4.40021e-07,4.40021e-07,4.40021e-07,1e+05,6.86581e-05,0.000117837,0.72948,0.159993,0.729548,7119.74,-1.95087e-07,4.36931e-07,357,2.99988e-11,0.00101446,2.43256e-11,0,"kon_DT",9999.99999999997,"Siltux"
"467",0.000117837,0.16,0.729548,7097.95,4.39979e-08,4.39979e-08,4.40021e-08,4.40021e-08,4.40021e-08,4.40021e-08,1e+06,6.86581e-05,0.000117837,0.72948,0.159993,0.729548,7119.74,4.38617e-08,4.3649e-08,357,2.99685e-12,-0.0300174,2.43256e-11,0,"kon_DT",99999.9999999998,"Siltux"
"468",0.000117837,0.16,0.729548,7097.95,4.39979e-09,4.39979e-09,4.40021e-09,4.40021e-09,4.40021e-09,4.40021e-09,1e+07,6.86581e-05,0.000117837,0.72948,0.159993,0.729548,7119.74,4.38617e-09,4.36489e-09,357,2.99685e-13,3.86398e-06,2.43256e-11,0,"kon_DT",1e+06,"Siltux"
"469",7.29475e-07,1.19598e-05,0.000125,3888.22,0.0147637,0.014985,0.0149712,0.0147504,0.014985,0.014985,9.19231e-07,7.28311e-11,7.29475e-07,0.000125,1.18407e-05,0.000125,3781.04,0.0151683,0.0151418,357,1.10279e-12,-6.00356e-05,-9.48391e-07,0,"ksynT",1e-06,"Tociliz"
"470",7.29475e-06,0.000119598,0.000125,3888.22,0.0147637,0.014985,0.0149712,0.0147504,0.014985,0.014985,9.19231e-06,7.28311e-10,7.29475e-06,0.000125,0.000118407,0.000125,3781.06,0.0152246,0.0151441,357,1.10296e-11,-5.91791e-05,-1.11356e-06,0,"ksynT",9.99999999999999e-06,"Tociliz"
"471",7.29475e-05,0.00119598,0.000125,3888.22,0.0147637,0.014985,0.0149713,0.0147505,0.014985,0.014985,9.19231e-05,7.28309e-09,7.29475e-05,0.000125,0.00118407,0.000125,3781.05,0.0152409,0.0151424,357,1.10284e-10,-5.81442e-05,1.24199e-10,0,"ksynT",9.99999999999999e-05,"Tociliz"
"472",0.000729475,0.0119598,0.000125,3888.22,0.0147637,0.014985,0.0149715,0.0147507,0.0149852,0.0149852,0.000919231,7.28297e-08,0.000729475,0.000124998,0.0118407,0.000125,3781.03,0.0152408,0.0151428,357,1.10284e-09,-5.93224e-05,-1.6228e-08,0,"ksynT",0.001,"Tociliz"
"473",0.00729475,0.119598,0.000125,3888.22,0.0147637,0.014985,0.014974,0.0147531,0.0149877,0.0149877,0.00919231,7.28176e-07,0.00729475,0.000124977,0.118407,0.000125,3780.94,0.0152413,0.0151456,357,1.10287e-08,-6.31874e-05,8.07429e-10,0,"ksynT",0.00999999999999999,"Tociliz"
"474",0.0729476,1.19598,0.000125,3888.22,0.0147637,0.014985,0.0149987,0.0147771,0.0150125,0.0150125,0.0919231,7.26976e-06,0.0729476,0.000124771,1.18407,0.000124996,3779.9,0.0152454,0.0151743,357,1.10314e-07,-5.98408e-05,1.0463e-10,0,"ksynT",0.0999999999999999,"Tociliz"
"475",0.729477,11.9598,0.000125,3888.22,0.0147637,0.0149849,0.015246,0.0150171,0.01526,0.01526,0.919231,7.15185e-05,0.729477,0.000122747,11.8404,0.000124964,3769.37,0.0152876,0.0154629,357,1.10589e-06,-5.99201e-05,-2.34889e-11,0,"ksynT",1,"Tociliz"
"476",7.29487,119.598,0.000125,3888.22,0.0147635,0.0149847,0.0177188,0.0174103,0.017735,0.017735,9.19231,0.000615377,7.29487,0.000105616,118.379,0.000124631,3664.35,0.0157216,0.0184291,357,1.13408e-05,-6.29343e-05,-2.65758e-12,0,"ksynT",9.99999999999997,"Tociliz"
"477",72.9523,1195.98,0.000125,3888.22,0.0147628,0.014984,0.0424477,0.0407193,0.0424865,0.0424865,91.9231,0.00256874,72.9523,4.40846e-05,1180.37,0.000120006,2617.83,0.0219324,0.0591751,357,0.000152006,-6.45011e-05,-4.84035e-13,0,"ksynT",99.9999999999998,"Tociliz"
"478",729.544,11959.8,0.000125,3888.22,0.0147624,0.0149836,0.289744,0.224652,0.290009,0.290009,919.231,0.00376323,729.544,6.45823e-06,4257.63,6.85898e-06,18.3255,0.938248,0.99643,357,0.0037498,-3.56609e-11,-1.09975e-11,0,"ksynT",999.999999999999,"Tociliz"
"479",7295.48,119598,0.000125,3888.22,0.0147623,0.0149835,2.76271,0.734234,2.76524,2.76524,9192.31,0.00394675,7295.48,6.77315e-07,10403,6.77202e-07,1.48987,1.00017,1,357,0.00394676,-4.17555e-14,-7.49e-11,0,"ksynT",9999.99999999997,"Tociliz"
"480",72954.8,1195980,0.000125,3888.22,0.0147623,0.0149835,27.4923,0.964903,27.5175,27.5175,91923.1,0.00396609,72954.8,6.80634e-08,76092.6,6.80629e-08,0.150505,1.00001,1,357,0.00396609,-3.79435e-13,3.86174e-10,0,"ksynT",99999.9999999998,"Tociliz"
"481",729548,11959800,0.000125,3888.22,0.0147623,0.0149835,274.789,0.996374,275.04,275.04,919231,0.00396804,729548,6.80921e-09,732697,6.80967e-09,0.0151079,1,1,357,0.00396804,-2.29516e-14,-3.689e-09,0,"ksynT",999999.999999999,"Tociliz"
"482",0.729477,11959800,0.000125,3888.22,0.999932,14758.1,6074.25,0.999933,15028.9,15028.9,7.686e-08,7.15185e-05,0.729477,0.000122747,274.993,0.000124182,3771.99,0.349614,0.35129,357,2.51238e-05,0.0554665,-2.34885e-11,0,"keDT",1e-06,"Tociliz"
"483",0.729477,1195980,0.000125,3888.22,0.999323,1475.81,1308.88,0.999334,1502.89,1502.89,7.686e-07,7.15185e-05,0.729477,0.000122747,274.962,0.000124183,3771.99,0.349575,0.351251,357,2.5121e-05,0.0554603,-2.34885e-11,0,"keDT",9.99999999999999e-06,"Tociliz"
"484",0.729477,119598,0.000125,3888.22,0.99327,147.581,147.976,0.993384,150.29,150.29,7.686e-06,7.15185e-05,0.729477,0.000122747,274.655,0.000124183,3771.99,0.349186,0.350863,357,2.50932e-05,0.0553978,-2.34885e-11,0,"keDT",9.99999999999998e-05,"Tociliz"
"485",0.729477,11959.8,0.000125,3888.22,0.936541,14.7583,14.9936,0.937561,15.0292,15.0292,7.686e-05,7.15185e-05,0.729477,0.000122747,271.613,0.000124192,3771.96,0.345323,0.347008,357,2.48175e-05,0.0547731,-2.34885e-11,0,"keDT",0.000999999999999999,"Tociliz"
"486",0.729477,1195.98,0.000125,3888.22,0.596129,1.47604,1.50155,0.600284,1.50313,1.50313,0.0007686,7.15185e-05,0.729477,0.000122747,243.58,0.000124275,3771.71,0.309727,0.311459,357,2.22751e-05,0.048794,-2.34885e-11,0,"keDT",0.00999999999999999,"Tociliz"
"487",0.729477,119.598,0.000125,3888.22,0.128774,0.147808,0.150383,0.130726,0.15052,0.15052,0.007686,7.15185e-05,0.729477,0.000122747,102.978,0.000124692,3770.32,0.131126,0.132335,357,9.46442e-06,0.0121945,-2.34885e-11,0,"keDT",0.0999999999999998,"Tociliz"
"488",0.729477,11.9598,0.000125,3888.22,0.0147637,0.0149849,0.015246,0.0150171,0.01526,0.01526,0.07686,7.15185e-05,0.729477,0.000122747,11.8404,0.000124964,3769.37,0.0152876,0.0154629,357,1.10589e-06,-5.99201e-05,-2.34885e-11,0,"keDT",0.999999999999999,"Tociliz"
"489",0.729477,1.19598,0.000125,3888.22,0.00169978,0.00170267,0.00173212,0.00172913,0.00173392,0.00173392,0.7686,7.15185e-05,0.729477,0.000122747,1.19521,0.000124996,3769.28,0.00175336,0.00177383,357,1.26862e-07,-6.05113e-05,-2.34885e-11,0,"keDT",9.99999999999997,"Tociliz"
"490",0.729477,0.119598,0.000125,3888.22,0.000374302,0.000374442,0.000380445,0.000380301,0.000381314,0.000381314,7.686,7.15185e-05,0.729477,0.000122747,0.119832,0.000124999,3769.27,0.000386105,0.00039062,357,2.79366e-08,-6.07342e-05,-2.34885e-11,0,"keDT",99.9999999999998,"Tociliz"
"491",0.729477,0.0119598,0.000125,3888.22,0.000241561,0.000241619,0.00024248,0.000242422,0.000246054,0.000246054,76.86,7.15185e-05,0.729477,0.000122747,0.0121385,0.000124999,3769.27,0.00024918,0.000252094,357,1.80294e-08,-6.08332e-05,-2.34885e-11,0,"keDT",999.999999999999,"Tociliz"
"492",0.729477,0.00119598,0.000125,3888.22,0.000228285,0.000228337,0.000204097,0.00020406,0.000232525,0.000232528,768.6,7.15185e-05,0.729477,0.000122747,0.00136749,0.000124999,3769.27,0.000235486,0.00023824,357,1.70386e-08,-6.03592e-05,-2.34885e-11,0,"keDT",9999.99999999996,"Tociliz"
"493",0.729477,0.000119598,0.000125,3888.22,0.000226957,0.000227009,9.69331e-05,9.69349e-05,0.000231143,0.000231175,7686,7.15185e-05,0.729477,0.000122747,0.000290368,0.000124999,3769.27,0.000234116,0.000236854,357,1.69395e-08,-6.06084e-05,-2.34885e-11,0,"keDT",99999.9999999998,"Tociliz"
"494",0.729477,1.19598e-05,0.000125,3888.22,0.000226825,0.000226876,1.55678e-05,1.55705e-05,0.000230721,0.00023104,76860,7.15185e-05,0.729477,0.000122747,0.000182656,0.000124999,3769.27,0.000233979,0.000236716,357,1.69296e-08,-6.06074e-05,-2.34885e-11,0,"keDT",1e+06,"Tociliz"
"495",0.729217,11.9598,0.000125,3888.22,0.0147689,0.0149903,0.0163416,0.016079,0.0163567,0.0163567,5e-06,0.000331497,0.729217,0.000114558,11.8404,0.000124826,3769.37,0.015293,0.0161297,357,5.34695e-06,-5.91773e-05,-1.13311e-12,0,"koff_TL",1e-06,"Tociliz"
"496",0.729217,11.9598,0.000125,3888.22,0.0147689,0.0149903,0.0163416,0.0160789,0.0163566,0.0163566,5e-05,0.000331486,0.729217,0.000114558,11.8404,0.000124826,3769.37,0.015293,0.0161297,357,5.34677e-06,-5.91774e-05,-9.29543e-13,0,"koff_TL",9.99999999999999e-06,"Tociliz"
"497",0.729217,11.9598,0.000125,3888.22,0.0147689,0.0149903,0.0163411,0.0160785,0.0163561,0.0163561,5e-04,0.000331377,0.729217,0.000114562,11.8404,0.000124826,3769.37,0.015293,0.0161294,357,5.34493e-06,-5.89205e-05,-4.93715e-13,0,"koff_TL",9.99999999999999e-05,"Tociliz"
"498",0.729218,11.9598,0.000125,3888.22,0.0147689,0.0149903,0.0163362,0.0160737,0.0163513,0.0163513,0.005,0.000330297,0.729218,0.000114596,11.8404,0.000124827,3769.37,0.015293,0.0161266,357,5.32656e-06,-6.10834e-05,3.89141e-13,0,"koff_TL",0.001,"Tociliz"
"499",0.729228,11.9598,0.000125,3888.22,0.0147687,0.01499,0.0162893,0.0160283,0.0163043,0.0163043,0.05,0.00031987,0.729228,0.000114924,11.8404,0.000124833,3769.39,0.0152927,0.0160991,357,5.14961e-06,-6.38986e-05,-1.38783e-12,0,"koff_TL",0.00999999999999999,"Tociliz"
"500",0.729305,11.9598,0.000125,3888.22,0.0147671,0.0149885,0.015952,0.0157016,0.0159667,0.0159667,0.5,0.000243119,0.729305,0.000117342,11.8404,0.000124874,3769.37,0.0152912,0.015899,357,3.86534e-06,-5.94455e-05,1.0713e-12,0,"koff_TL",0.0999999999999998,"Tociliz"
"501",0.729477,11.9598,0.000125,3888.22,0.0147637,0.0149849,0.015246,0.0150171,0.01526,0.01526,5,7.15185e-05,0.729477,0.000122747,11.8404,0.000124964,3769.37,0.0152876,0.0154629,357,1.10589e-06,-5.99201e-05,-2.34879e-11,0,"koff_TL",0.999999999999999,"Tociliz"
"502",0.729539,11.9598,0.000125,3888.22,0.0147625,0.0149837,0.0150035,0.0147818,0.0150172,0.0150172,50,8.87519e-06,0.729539,0.00012472,11.8405,0.000124996,3769.37,0.0152863,0.0153079,357,1.35861e-07,-5.98234e-05,-1.38249e-09,0,"koff_TL",9.99999999999997,"Tociliz"
"503",0.729547,11.9598,0.000125,3888.22,0.0147623,0.0149835,0.0149732,0.0147524,0.0149869,0.0149869,500,9.09433e-07,0.729547,0.000124971,11.8405,0.000125,3769.39,0.0152861,0.0152883,357,1.39037e-08,-6.00131e-05,-2.28367e-08,0,"koff_TL",99.9999999999998,"Tociliz"
"504",0.729548,11.9598,0.000125,3888.22,0.0147623,0.0149835,0.01497,0.0147492,0.0149837,0.0149837,5000,9.11695e-08,0.729548,0.000124997,11.8405,0.000125,3769.37,0.0152861,0.0152862,357,1.39363e-09,-5.98347e-05,-1.1035e-05,0,"koff_TL",999.999999999999,"Tociliz"
"505",0.729548,11.9598,0.000125,3888.22,0.0147623,0.0149835,0.0149832,0.014762,0.0149969,0.0149969,50000,9.11099e-09,0.729548,0.000125,11.8405,0.000125,3769.37,0.0152861,0.0152997,357,1.39396e-10,-5.99756e-05,0.000890629,0,"koff_TL",9999.99999999997,"Tociliz"
"506",0.729548,11.9598,0.000125,3888.22,0.0147623,0.0149835,0.0155142,0.0152772,0.0155283,0.0155283,5e+05,8.79934e-10,0.729548,0.000125,11.8405,0.000125,3769.37,0.0152861,0.015842,357,1.39399e-11,-6.00119e-05,0.0363645,0,"koff_TL",99999.9999999998,"Tociliz"
"507",0.729548,11.9598,0.000125,3888.22,0.0147623,0.0149835,Inf,NA,Inf,Inf,5e+06,0,0.729548,0.000125,11.8405,0.000125,3769.38,0.0152861,Inf,357,1.39386e-12,-307.085,Inf,0,"koff_TL",1e+06,"Tociliz"
"508",0.729548,11.9598,0.000125,3888.22,0.0147623,0.0149835,Inf,NA,Inf,Inf,5e-06,0,0.729548,0.000125,11.8405,0.000125,3769.37,0.0152861,Inf,357,1.1062e-12,-5.98852e-05,Inf,0,"kon_TL",1e-06,"Tociliz"
"509",0.729548,11.9598,0.000125,3888.22,0.0147623,0.0149835,0.0185873,0.0182481,0.0186043,0.0186043,5e-05,5.86623e-10,0.729548,0.000125,11.8405,0.000125,3769.37,0.0152861,0.0188572,357,1.1062e-11,-5.98856e-05,0.241654,0,"kon_TL",9.99999999999999e-06,"Tociliz"
"510",0.729548,11.9598,0.000125,3888.22,0.0147623,0.0149835,0.0149446,0.0147245,0.0149582,0.0149582,5e-04,7.29612e-09,0.729548,0.000125,11.8405,0.000125,3769.37,0.0152861,0.0151615,357,1.1062e-10,-5.98856e-05,-0.00168693,0,"kon_TL",9.99999999999999e-05,"Tociliz"
"511",0.729548,11.9598,0.000125,3888.22,0.0147623,0.0149835,0.0149704,0.0147496,0.0149841,0.0149841,0.005,7.28352e-08,0.729548,0.000124998,11.8405,0.000125,3769.37,0.0152861,0.0151878,357,1.1062e-09,-5.98852e-05,2.39168e-05,0,"kon_TL",0.001,"Tociliz"
"512",0.729548,11.9598,0.000125,3888.22,0.0147623,0.0149835,0.0149726,0.0147517,0.0149862,0.0149862,0.05,7.28249e-07,0.729548,0.000124977,11.8405,0.000125,3769.37,0.0152861,0.0151899,357,1.1062e-08,-5.98851e-05,-1.82636e-07,0,"kon_TL",0.00999999999999999,"Tociliz"
"513",0.729541,11.9598,0.000125,3888.22,0.0147624,0.0149836,0.0149974,0.0147758,0.0150111,0.0150111,0.5,7.27041e-06,0.729541,0.000124771,11.8405,0.000124996,3769.37,0.0152863,0.0152147,357,1.10617e-07,-5.98835e-05,9.06438e-10,0,"kon_TL",0.0999999999999998,"Tociliz"
"514",0.729477,11.9598,0.000125,3888.22,0.0147637,0.0149849,0.015246,0.0150171,0.01526,0.01526,5,7.15185e-05,0.729477,0.000122747,11.8404,0.000124964,3769.37,0.0152876,0.0154629,357,1.10589e-06,-5.99201e-05,-2.34893e-11,0,"kon_TL",0.999999999999999,"Tociliz"
